Id,Amendment_Type__c,Auto_Close_Cancellation__c,SBQQ__AmendmentOwner__c
800Do000000xBnmIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCGrIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGTDIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpQIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpdIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpmIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGU3IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBq7IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHqVIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGLPIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGeGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCRxIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHqbIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC0PIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC0dIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC0rIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGetIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCarIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI26IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC14IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGMKIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCayIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC1CIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGMMIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCb3IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHVNIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCb7IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC1NIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCihIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHtiIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHYkIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHuEIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHuGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEDCIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDrjIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9t4IAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEaMIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEjNIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEBPIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAg3IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF3IIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHRCIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEhyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB0oIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBCFIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF6NIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBMSIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBN0IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHynIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBNwIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBY8IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFwZIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFewIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBtGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG77IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG79IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFq4IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFz2IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI13IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG0zIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBocIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGKPIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGKrIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGeQIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI21IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC0EIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC0GIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGeYIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCS3IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCS5IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCS6IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGLvIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGefIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCSBIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGehIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGM6IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCapIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCaqIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGfVIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x91pIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDFOIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDdjIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHttIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9j9IAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHjgIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDsKIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHkGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEOHIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xE3OIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAJtIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEKtIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEVsIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHQiIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAfwIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHxBIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAOOIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEiLIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFDUIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFDhIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFExIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEw7IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB24IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHRnIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAj9IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF63IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHcJIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBCtIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF6SIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBNRIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAuzIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFIMIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHcvIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB65IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFlqIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBFgIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBhgIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBHUIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHzhIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFe1IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBjUIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFwBIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBryIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHpHIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG7DIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC34IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHeTIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFpcIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGICIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBebIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHUSIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI1HIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGA2IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGA8IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGB7IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGdQIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGdbIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGKsIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCRfIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGe9IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGeBIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC00IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGLSIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGeEIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGeFIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGeIIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC07IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGLfIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDA6IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCsSIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDUyIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9OSIAY,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDchIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9I3IAI,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9IMIAY,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHjZIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9wkIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEO3IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHPOIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xE2DIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xE39IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHvbIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEBbIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xELoIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAoxIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEiGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEuyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAj8IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAkJIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF6gIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF6nIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF7RIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBMUIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHSMIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHSOIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFH4IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFamIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB6dIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFTrIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBiWIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBHgIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFwFIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHdqIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFwzIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG6fIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBSsIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBuJIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFoyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFpNIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBdvIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFzcIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGJVIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG19IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHUYIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9RIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBoiIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGT9IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpiIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBplIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCQ4IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGBaIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBz7IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI1mIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCQqIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHqOIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBzLIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGKfIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGKiIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBzSIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGKmIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCRGIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI1wIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBzYIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBzdIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBzeIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHqYIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGL6IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xH4vIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x92BIAQ,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xD9XIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHhaIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDTbIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9OaIAI,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHLrIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDHAIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDyYIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xA6OIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9fqIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEMuIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9qoIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHvdIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9srIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEL7IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEM8IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xANwIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFDwIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEwKIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBCyIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFPUIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFPcIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFQPIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAtVIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAv6IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHniIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHnsIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFSgIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFuwIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBj8IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFvnIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBsyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFnyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG8KIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFzTIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC5HIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG05IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBeWIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHepIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHpmIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGAZIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGToIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBprIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGBQIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGBcIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xByLIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBz8IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCQvIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGKYIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBzNIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGdYIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBzPIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGnqIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGohIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCmbIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCCCIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCmoIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGq3IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9DVIAY,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHGGIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHH1IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xD4FIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xD4TIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDW1IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDWBIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDehIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDoFIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEDQIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHkAIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEOPIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xA8oIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEKiIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xElSIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAVDIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEt5IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEXfIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEwjIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBCYIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAtKIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHnZIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFZiIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFHwIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHoFIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFkyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFUSIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFljIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBhpIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBi9IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFdEIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBieIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFdVIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHzcIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBH2IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHdiIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBjEIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHznIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBrvIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFwyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBszIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHTjIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHe6IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG6PIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFonIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFpdIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG83IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC5IIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBoEIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGSNIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9oIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGATIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHUsIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGAlIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCPXIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpqIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGAzIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHUwIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGBGIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGUIIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGUNIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCQKIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCQTIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xByzIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHV8IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGBiIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCQhIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGdHIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGKkIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHfjIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC9yIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGodIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHr0IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCdHIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCBLIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGpYIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCBeIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCmGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI2fIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCmMIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCBoIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCmOIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGXlIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHBTIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9CXIAY,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHNdIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHKmIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDEoIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9uTIAQ,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9vzIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHjyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9fpIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xA8kIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9hyIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xE2aIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xE2iIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xE3ZIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAJpIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHwjIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEsXIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAg9IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEgZIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEhMIAU,Cancellation,TRUE,0053i000002SxjyAAC
